Timestamp (from 1970),Date,Time,Lat,Long,Speed (m/s),Heading,HR,Distance (m),Calories (SUM)
1729932985.000341,26/10/24,11:56:25 AM,37.9364310073,23.6637534848,2.6981,101.95,131.0,10878.934833030224,25.45
1729932986.0003402,26/10/24,11:56:26 AM,37.9364250107,23.6637812286,2.7528,101.28,131.0,10876.406724387993,25.45
1729932987.000339,26/10/24,11:56:27 AM,37.9364177416,23.6638113289,2.6981,103.63,126.0,10873.64037472212,25.933
1729932988.0003386,26/10/24,11:56:28 AM,37.9364092602,23.6638344454,2.0342,107.25,126.0,10871.400774276313,25.933
1729932989.0003378,26/10/24,11:56:29 AM,37.9364009161,23.6638563686,1.8246,111.54,126.0,10869.262549343885,25.933
1729932991.000337,26/10/24,11:56:31 AM,37.9363853846,23.6638936322,1.9829,112.87,126.0,10865.560832835446,26.39
1729932993.0003362,26/10/24,11:56:33 AM,37.9363765069,23.6639288483,1.6637,111.77,136.0,10862.311996994249,26.847
1729932995.0003347,26/10/24,11:56:35 AM,37.9363586597,23.663962195,2.0643,131.33,136.0,10858.773969252126,27.356
1729932996.0003333,26/10/24,11:56:36 AM,37.9363460749,23.6639805636,2.0643,130.4,136.0,10856.638872220705,27.356
1729932997.0003335,26/10/24,11:56:37 AM,37.9363347601,23.6640004997,1.9956,117.91,137.0,10854.48278726859,27.865
1729932998.0003614,26/10/24,11:56:38 AM,37.9363268053,23.6640239964,1.9377,109.29,137.0,10852.236427109467,27.865
1729932999.0003595,26/10/24,11:56:39 AM,37.9363202853,23.6640490787,1.887,108.67,137.0,10849.915753774012,27.865
1729933000.000358,26/10/24,11:56:40 AM,37.936312991,23.664072479,1.887,122.77,137.0,10847.705072848616,28.379
1729933001.0003695,26/10/24,11:56:41 AM,37.9363013902,23.6640907505,1.887,142.89,137.0,10845.646445298053,28.379
1729933003.0003767,26/10/24,11:56:43 AM,37.9362747433,23.6641215519,2.0134,134.38,138.0,10841.636514569005,28.893
1729933004.0003812,26/10/24,11:56:44 AM,37.9362594858,23.6641393994,2.2821,140.17,138.0,10839.327927407308,28.893
1729933005.0003862,26/10/24,11:56:45 AM,37.9362409391,23.6641555274,2.2821,145.17,138.0,10836.828338773446,28.893
1729933006.0003896,26/10/24,11:56:46 AM,37.9362217379,23.6641713111,2.3393,146.2,138.0,10834.285228098259,29.413
1729933007.0002494,26/10/24,11:56:47 AM,37.9362052824,23.6641870515,2.4555,142.79,137.0,10831.993785707977,29.413
1729933008.0001092,26/10/24,11:56:48 AM,37.9361896442,23.6642033855,2.1662,136.41,137.0,10829.741078829724,29.933
1729933009.9999871,26/10/24,11:56:50 AM,37.9361635194,23.6642290191,1.9417,136.4,137.0,10826.068709277053,29.933
1729933011.0000033,26/10/24,11:56:51 AM,37.9361491857,23.6642441148,1.9417,135.59,137.0,10823.996938800698,30.447
1729933012.0000205,26/10/24,11:56:52 AM,37.93613522,23.6642594363,1.9418,135.58,136.0,10821.943403402223,30.447
1729933013.0000453,26/10/24,11:56:53 AM,37.9361213375,23.6642752857,1.8269,135.39,136.0,10819.865994822934,30.961
1729933015.0000901,26/10/24,11:56:55 AM,37.9360962397,23.664305695,1.8266,134.78,136.0,10816.005097261806,30.961
1729933017.0001283,26/10/24,11:56:57 AM,37.9360761547,23.6643391488,1.9774,121.89,140.0,10812.314744523754,31.47
1729933018.0001457,26/10/24,11:56:58 AM,37.9360662497,23.6643590442,1.9774,124.64,140.0,10810.248923941957,31.979
